image_path,class_label,attributes,caption,split,instance_id
images/team13_personal_care_deodorant_051.jpg,personal_care_deodorant,color:black;material:plastic;condition:used;size:medium;style:modern,deodorant stick with twist mechanism,train,TEAM13_PERSONAL_CARE_DEODORANT_K
images/team13_personal_care_deodorant_052.jpg,personal_care_deodorant,color:black;material:plastic;condition:used;size:medium;style:modern,deodorant stick with cap and body,train,TEAM13_PERSONAL_CARE_DEODORANT_K
images/team13_personal_care_deodorant_053.jpg,personal_care_deodorant,color:black;material:plastic;condition:used;size:medium;style:modern,personal care product showing brand name,train,TEAM13_PERSONAL_CARE_DEODORANT_K
images/team13_personal_care_deodorant_054.jpg,personal_care_deodorant,color:black;material:plastic;condition:used;size:medium;style:modern,deodorant with plastic case and applicator,train,TEAM13_PERSONAL_CARE_DEODORANT_K
images/team13_personal_care_deodorant_055.jpg,personal_care_deodorant,color:black;material:plastic;condition:used;size:medium;style:modern,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_DEODORANT_K
images/team13_personal_care_deodorant_056.jpg,personal_care_deodorant,color:black;material:plastic;condition:used;size:medium;style:modern,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_DEODORANT_L
images/team13_personal_care_deodorant_057.jpg,personal_care_deodorant,color:black;material:plastic;condition:used;size:medium;style:modern,deodorant stick with twist mechanism,train,TEAM13_PERSONAL_CARE_DEODORANT_L
images/team13_personal_care_deodorant_058.jpg,personal_care_deodorant,color:black;material:plastic;condition:used;size:medium;style:modern,deodorant stick with cap and body,train,TEAM13_PERSONAL_CARE_DEODORANT_L
images/team13_personal_care_deodorant_059.jpg,personal_care_deodorant,color:black;material:plastic;condition:used;size:medium;style:modern,personal care product showing brand name,train,TEAM13_PERSONAL_CARE_DEODORANT_L
images/team13_personal_care_deodorant_060.jpg,personal_care_deodorant,color:black;material:plastic;condition:used;size:medium;style:modern,deodorant with plastic case and applicator,train,TEAM13_PERSONAL_CARE_DEODORANT_L
images/team13_personal_care_shampoo_bottle_001.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:large;style:minimalist,hair care product showing brand name,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_A
images/team13_personal_care_shampoo_bottle_002.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:large;style:minimalist,bottle with pump dispenser and design,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_A
images/team13_personal_care_shampoo_bottle_003.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:large;style:minimalist,shampoo container displaying ingredients list,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_A
images/team13_personal_care_shampoo_bottle_004.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:large;style:minimalist,personal care bottle with plastic material,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_A
images/team13_personal_care_shampoo_bottle_005.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:large;style:minimalist,shampoo bottle with label and cap,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_A
images/team13_personal_care_shampoo_bottle_006.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:small;style:minimalist,hair care product showing brand name,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_B
images/team13_personal_care_shampoo_bottle_007.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:small;style:minimalist,bottle with pump dispenser and design,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_B
images/team13_personal_care_shampoo_bottle_008.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:small;style:minimalist,shampoo container displaying ingredients list,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_B
images/team13_personal_care_shampoo_bottle_009.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:small;style:minimalist,personal care bottle with plastic material,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_B
images/team13_personal_care_shampoo_bottle_010.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:new;size:small;style:minimalist,shampoo bottle with label and cap,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_B
images/team13_personal_care_shampoo_bottle_011.jpg,personal_care_shampoo_bottle,color:black;material:plastic;condition:used;size:large;style:minimalist,bottle with pump dispenser and design,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_C
images/team13_personal_care_shampoo_bottle_012.jpg,personal_care_shampoo_bottle,color:black;material:plastic;condition:used;size:large;style:minimalist,shampoo container displaying ingredients list,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_C
images/team13_personal_care_shampoo_bottle_013.jpg,personal_care_shampoo_bottle,color:black;material:plastic;condition:used;size:large;style:minimalist,personal care bottle with plastic material,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_C
images/team13_personal_care_shampoo_bottle_014.jpg,personal_care_shampoo_bottle,color:black;material:plastic;condition:used;size:large;style:minimalist,shampoo bottle with label and cap,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_C
images/team13_personal_care_shampoo_bottle_015.jpg,personal_care_shampoo_bottle,color:black;material:plastic;condition:used;size:large;style:minimalist,hair care product showing brand name,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_C
images/team13_personal_care_shampoo_bottle_016.jpg,personal_care_shampoo_bottle,color:red;material:plastic;condition:used;size:medium;style:minimalist,shampoo container displaying ingredients list,val,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_D
images/team13_personal_care_shampoo_bottle_017.jpg,personal_care_shampoo_bottle,color:red;material:plastic;condition:used;size:medium;style:minimalist,personal care bottle with plastic material,val,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_D
images/team13_personal_care_shampoo_bottle_018.jpg,personal_care_shampoo_bottle,color:red;material:plastic;condition:used;size:medium;style:minimalist,shampoo bottle with label and cap,val,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_D
images/team13_personal_care_shampoo_bottle_019.jpg,personal_care_shampoo_bottle,color:red;material:plastic;condition:used;size:medium;style:minimalist,hair care product showing brand name,val,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_D
images/team13_personal_care_shampoo_bottle_020.jpg,personal_care_shampoo_bottle,color:red;material:plastic;condition:used;size:medium;style:minimalist,bottle with pump dispenser and design,val,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_D
images/team13_personal_care_shampoo_bottle_021.jpg,personal_care_shampoo_bottle,color:transparent;material:plastic;condition:used;size:medium;style:modern,shampoo bottle with label and cap,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_E
images/team13_personal_care_shampoo_bottle_022.jpg,personal_care_shampoo_bottle,color:transparent;material:plastic;condition:used;size:medium;style:modern,hair care product showing brand name,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_E
images/team13_personal_care_shampoo_bottle_023.jpg,personal_care_shampoo_bottle,color:transparent;material:plastic;condition:used;size:medium;style:modern,bottle with pump dispenser and design,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_E
images/team13_personal_care_shampoo_bottle_024.jpg,personal_care_shampoo_bottle,color:transparent;material:plastic;condition:used;size:medium;style:modern,shampoo container displaying ingredients list,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_E
images/team13_personal_care_shampoo_bottle_025.jpg,personal_care_shampoo_bottle,color:transparent;material:plastic;condition:used;size:medium;style:modern,personal care bottle with plastic material,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_E
images/team13_personal_care_shampoo_bottle_026.jpg,personal_care_shampoo_bottle,color:pink;material:glass;condition:used;size:medium;style:minimalist,shampoo container displaying ingredients list,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_F
images/team13_personal_care_shampoo_bottle_027.jpg,personal_care_shampoo_bottle,color:pink;material:glass;condition:used;size:medium;style:minimalist,personal care bottle with plastic material,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_F
images/team13_personal_care_shampoo_bottle_028.jpg,personal_care_shampoo_bottle,color:pink;material:glass;condition:used;size:medium;style:minimalist,shampoo bottle with label and cap,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_F
images/team13_personal_care_shampoo_bottle_029.jpg,personal_care_shampoo_bottle,color:pink;material:glass;condition:used;size:medium;style:minimalist,hair care product showing brand name,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_F
images/team13_personal_care_shampoo_bottle_030.jpg,personal_care_shampoo_bottle,color:pink;material:glass;condition:used;size:medium;style:minimalist,bottle with pump dispenser and design,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_F
images/team13_personal_care_shampoo_bottle_031.jpg,personal_care_shampoo_bottle,color:white;material:glass;condition:new;size:large;style:minimalist,personal care bottle with plastic material,test,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_G
images/team13_personal_care_shampoo_bottle_032.jpg,personal_care_shampoo_bottle,color:white;material:glass;condition:new;size:large;style:minimalist,shampoo bottle with label and cap,test,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_G
images/team13_personal_care_shampoo_bottle_033.jpg,personal_care_shampoo_bottle,color:white;material:glass;condition:new;size:large;style:minimalist,hair care product showing brand name,test,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_G
images/team13_personal_care_shampoo_bottle_034.jpg,personal_care_shampoo_bottle,color:white;material:glass;condition:new;size:large;style:minimalist,bottle with pump dispenser and design,test,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_G
images/team13_personal_care_shampoo_bottle_035.jpg,personal_care_shampoo_bottle,color:white;material:glass;condition:new;size:large;style:minimalist,shampoo container displaying ingredients list,test,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_G
images/team13_personal_care_shampoo_bottle_036.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:used;size:small;style:modern,shampoo container displaying ingredients list,val,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_H
images/team13_personal_care_shampoo_bottle_037.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:used;size:small;style:modern,personal care bottle with plastic material,val,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_H
images/team13_personal_care_shampoo_bottle_038.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:used;size:small;style:modern,shampoo bottle with label and cap,val,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_H
images/team13_personal_care_shampoo_bottle_039.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:used;size:small;style:modern,hair care product showing brand name,val,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_H
images/team13_personal_care_shampoo_bottle_040.jpg,personal_care_shampoo_bottle,color:white;material:plastic;condition:used;size:small;style:modern,bottle with pump dispenser and design,val,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_H
images/team13_personal_care_shampoo_bottle_041.jpg,personal_care_shampoo_bottle,color:yellow;material:glass;condition:new;size:small;style:modern,personal care bottle with plastic material,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_I
images/team13_personal_care_shampoo_bottle_042.jpg,personal_care_shampoo_bottle,color:yellow;material:glass;condition:new;size:small;style:modern,shampoo bottle with label and cap,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_I
images/team13_personal_care_shampoo_bottle_043.jpg,personal_care_shampoo_bottle,color:yellow;material:glass;condition:new;size:small;style:modern,hair care product showing brand name,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_I
images/team13_personal_care_shampoo_bottle_044.jpg,personal_care_shampoo_bottle,color:yellow;material:glass;condition:new;size:small;style:modern,bottle with pump dispenser and design,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_I
images/team13_personal_care_shampoo_bottle_045.jpg,personal_care_shampoo_bottle,color:yellow;material:glass;condition:new;size:small;style:modern,shampoo container displaying ingredients list,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_I
images/team13_personal_care_shampoo_bottle_046.jpg,personal_care_shampoo_bottle,color:yellow;material:plastic;condition:used;size:small;style:minimalist,hair care product showing brand name,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_J
images/team13_personal_care_shampoo_bottle_047.jpg,personal_care_shampoo_bottle,color:yellow;material:plastic;condition:used;size:small;style:minimalist,bottle with pump dispenser and design,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_J
images/team13_personal_care_shampoo_bottle_048.jpg,personal_care_shampoo_bottle,color:yellow;material:plastic;condition:used;size:small;style:minimalist,shampoo container displaying ingredients list,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_J
images/team13_personal_care_shampoo_bottle_049.jpg,personal_care_shampoo_bottle,color:yellow;material:plastic;condition:used;size:small;style:minimalist,personal care bottle with plastic material,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_J
images/team13_personal_care_shampoo_bottle_050.jpg,personal_care_shampoo_bottle,color:yellow;material:plastic;condition:used;size:small;style:minimalist,shampoo bottle with label and cap,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_J
images/team13_personal_care_shampoo_bottle_051.jpg,personal_care_shampoo_bottle,color:black;material:glass;condition:new;size:small;style:modern,shampoo bottle with label and cap,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_K
images/team13_personal_care_shampoo_bottle_052.jpg,personal_care_shampoo_bottle,color:black;material:glass;condition:new;size:small;style:modern,hair care product showing brand name,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_K
images/team13_personal_care_shampoo_bottle_053.jpg,personal_care_shampoo_bottle,color:black;material:glass;condition:new;size:small;style:modern,bottle with pump dispenser and design,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_K
images/team13_personal_care_shampoo_bottle_054.jpg,personal_care_shampoo_bottle,color:black;material:glass;condition:new;size:small;style:modern,shampoo container displaying ingredients list,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_K
images/team13_personal_care_shampoo_bottle_055.jpg,personal_care_shampoo_bottle,color:black;material:glass;condition:new;size:small;style:modern,personal care bottle with plastic material,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_K
images/team13_personal_care_shampoo_bottle_056.jpg,personal_care_shampoo_bottle,color:white;material:glass;condition:used;size:small;style:minimalist,hair care product showing brand name,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_L
images/team13_personal_care_shampoo_bottle_057.jpg,personal_care_shampoo_bottle,color:white;material:glass;condition:used;size:small;style:minimalist,bottle with pump dispenser and design,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_L
images/team13_personal_care_shampoo_bottle_058.jpg,personal_care_shampoo_bottle,color:white;material:glass;condition:used;size:small;style:minimalist,shampoo container displaying ingredients list,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_L
images/team13_personal_care_shampoo_bottle_059.jpg,personal_care_shampoo_bottle,color:white;material:glass;condition:used;size:small;style:minimalist,personal care bottle with plastic material,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_L
images/team13_personal_care_shampoo_bottle_060.jpg,personal_care_shampoo_bottle,color:white;material:glass;condition:used;size:small;style:minimalist,shampoo bottle with label and cap,train,TEAM13_PERSONAL_CARE_SHAMPOO_BOTTLE_L
images/team13_personal_care_soap_bar_001.jpg,personal_care_soap_bar,color:yellow;material:soap;condition:used;size:small;style:minimalist,soap bar with clean appearance,train,TEAM13_PERSONAL_CARE_SOAP_BAR_A
images/team13_personal_care_soap_bar_002.jpg,personal_care_soap_bar,color:yellow;material:soap;condition:used;size:small;style:minimalist,soap bar with smooth surface and edges,train,TEAM13_PERSONAL_CARE_SOAP_BAR_A
images/team13_personal_care_soap_bar_003.jpg,personal_care_soap_bar,color:yellow;material:soap;condition:used;size:small;style:minimalist,personal care soap showing brand logo,train,TEAM13_PERSONAL_CARE_SOAP_BAR_A
images/team13_personal_care_soap_bar_004.jpg,personal_care_soap_bar,color:yellow;material:soap;condition:used;size:small;style:minimalist,bar soap with rectangular shape and design,train,TEAM13_PERSONAL_CARE_SOAP_BAR_A
images/team13_personal_care_soap_bar_005.jpg,personal_care_soap_bar,color:yellow;material:soap;condition:used;size:small;style:minimalist,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_SOAP_BAR_A
images/team13_personal_care_soap_bar_006.jpg,personal_care_soap_bar,color:blue;material:plastic;condition:used;size:small;style:modern,personal care soap showing brand logo,train,TEAM13_PERSONAL_CARE_SOAP_BAR_B
images/team13_personal_care_soap_bar_007.jpg,personal_care_soap_bar,color:blue;material:plastic;condition:used;size:small;style:modern,bar soap with rectangular shape and design,train,TEAM13_PERSONAL_CARE_SOAP_BAR_B
images/team13_personal_care_soap_bar_008.jpg,personal_care_soap_bar,color:blue;material:plastic;condition:used;size:small;style:modern,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_SOAP_BAR_B
images/team13_personal_care_soap_bar_009.jpg,personal_care_soap_bar,color:blue;material:plastic;condition:used;size:small;style:modern,soap bar with clean appearance,train,TEAM13_PERSONAL_CARE_SOAP_BAR_B
images/team13_personal_care_soap_bar_010.jpg,personal_care_soap_bar,color:blue;material:plastic;condition:used;size:small;style:modern,soap bar with smooth surface and edges,train,TEAM13_PERSONAL_CARE_SOAP_BAR_B
images/team13_personal_care_soap_bar_011.jpg,personal_care_soap_bar,color:blue;material:plastic;condition:used;size:small;style:minimalist,soap bar with clean appearance,train,TEAM13_PERSONAL_CARE_SOAP_BAR_C
images/team13_personal_care_soap_bar_012.jpg,personal_care_soap_bar,color:blue;material:plastic;condition:used;size:small;style:minimalist,soap bar with smooth surface and edges,train,TEAM13_PERSONAL_CARE_SOAP_BAR_C
images/team13_personal_care_soap_bar_013.jpg,personal_care_soap_bar,color:blue;material:plastic;condition:used;size:small;style:minimalist,personal care soap showing brand logo,train,TEAM13_PERSONAL_CARE_SOAP_BAR_C
images/team13_personal_care_soap_bar_014.jpg,personal_care_soap_bar,color:blue;material:plastic;condition:used;size:small;style:minimalist,bar soap with rectangular shape and design,train,TEAM13_PERSONAL_CARE_SOAP_BAR_C
images/team13_personal_care_soap_bar_015.jpg,personal_care_soap_bar,color:blue;material:plastic;condition:used;size:small;style:minimalist,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_SOAP_BAR_C
images/team13_personal_care_soap_bar_016.jpg,personal_care_soap_bar,color:green;material:plastic;condition:new;size:small;style:minimalist,soap bar with smooth surface and edges,val,TEAM13_PERSONAL_CARE_SOAP_BAR_D
images/team13_personal_care_soap_bar_017.jpg,personal_care_soap_bar,color:green;material:plastic;condition:new;size:small;style:minimalist,personal care soap showing brand logo,val,TEAM13_PERSONAL_CARE_SOAP_BAR_D
images/team13_personal_care_soap_bar_018.jpg,personal_care_soap_bar,color:green;material:plastic;condition:new;size:small;style:minimalist,bar soap with rectangular shape and design,val,TEAM13_PERSONAL_CARE_SOAP_BAR_D
images/team13_personal_care_soap_bar_019.jpg,personal_care_soap_bar,color:green;material:plastic;condition:new;size:small;style:minimalist,hygiene product displaying ingredients list,val,TEAM13_PERSONAL_CARE_SOAP_BAR_D
images/team13_personal_care_soap_bar_020.jpg,personal_care_soap_bar,color:green;material:plastic;condition:new;size:small;style:minimalist,soap bar with clean appearance,val,TEAM13_PERSONAL_CARE_SOAP_BAR_D
images/team13_personal_care_soap_bar_021.jpg,personal_care_soap_bar,color:blue;material:soap;condition:used;size:medium;style:minimalist,soap bar with clean appearance,train,TEAM13_PERSONAL_CARE_SOAP_BAR_E
images/team13_personal_care_soap_bar_022.jpg,personal_care_soap_bar,color:blue;material:soap;condition:used;size:medium;style:minimalist,soap bar with smooth surface and edges,train,TEAM13_PERSONAL_CARE_SOAP_BAR_E
images/team13_personal_care_soap_bar_023.jpg,personal_care_soap_bar,color:blue;material:soap;condition:used;size:medium;style:minimalist,personal care soap showing brand logo,train,TEAM13_PERSONAL_CARE_SOAP_BAR_E
images/team13_personal_care_soap_bar_024.jpg,personal_care_soap_bar,color:blue;material:soap;condition:used;size:medium;style:minimalist,bar soap with rectangular shape and design,train,TEAM13_PERSONAL_CARE_SOAP_BAR_E
images/team13_personal_care_soap_bar_025.jpg,personal_care_soap_bar,color:blue;material:soap;condition:used;size:medium;style:minimalist,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_SOAP_BAR_E
images/team13_personal_care_soap_bar_026.jpg,personal_care_soap_bar,color:pink;material:plastic;condition:new;size:small;style:minimalist,soap bar with clean appearance,train,TEAM13_PERSONAL_CARE_SOAP_BAR_F
images/team13_personal_care_soap_bar_027.jpg,personal_care_soap_bar,color:pink;material:plastic;condition:new;size:small;style:minimalist,soap bar with smooth surface and edges,train,TEAM13_PERSONAL_CARE_SOAP_BAR_F
images/team13_personal_care_soap_bar_028.jpg,personal_care_soap_bar,color:pink;material:plastic;condition:new;size:small;style:minimalist,personal care soap showing brand logo,train,TEAM13_PERSONAL_CARE_SOAP_BAR_F
images/team13_personal_care_soap_bar_029.jpg,personal_care_soap_bar,color:pink;material:plastic;condition:new;size:small;style:minimalist,bar soap with rectangular shape and design,train,TEAM13_PERSONAL_CARE_SOAP_BAR_F
images/team13_personal_care_soap_bar_030.jpg,personal_care_soap_bar,color:pink;material:plastic;condition:new;size:small;style:minimalist,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_SOAP_BAR_F
images/team13_personal_care_soap_bar_031.jpg,personal_care_soap_bar,color:blue;material:soap;condition:used;size:medium;style:modern,soap bar with clean appearance,test,TEAM13_PERSONAL_CARE_SOAP_BAR_G
images/team13_personal_care_soap_bar_032.jpg,personal_care_soap_bar,color:blue;material:soap;condition:used;size:medium;style:modern,soap bar with smooth surface and edges,test,TEAM13_PERSONAL_CARE_SOAP_BAR_G
images/team13_personal_care_soap_bar_033.jpg,personal_care_soap_bar,color:blue;material:soap;condition:used;size:medium;style:modern,personal care soap showing brand logo,test,TEAM13_PERSONAL_CARE_SOAP_BAR_G
images/team13_personal_care_soap_bar_034.jpg,personal_care_soap_bar,color:blue;material:soap;condition:used;size:medium;style:modern,bar soap with rectangular shape and design,test,TEAM13_PERSONAL_CARE_SOAP_BAR_G
images/team13_personal_care_soap_bar_035.jpg,personal_care_soap_bar,color:blue;material:soap;condition:used;size:medium;style:modern,hygiene product displaying ingredients list,test,TEAM13_PERSONAL_CARE_SOAP_BAR_G
images/team13_personal_care_soap_bar_036.jpg,personal_care_soap_bar,color:yellow;material:soap;condition:new;size:small;style:modern,hygiene product displaying ingredients list,val,TEAM13_PERSONAL_CARE_SOAP_BAR_H
images/team13_personal_care_soap_bar_037.jpg,personal_care_soap_bar,color:yellow;material:soap;condition:new;size:small;style:modern,soap bar with clean appearance,val,TEAM13_PERSONAL_CARE_SOAP_BAR_H
images/team13_personal_care_soap_bar_038.jpg,personal_care_soap_bar,color:yellow;material:soap;condition:new;size:small;style:modern,soap bar with smooth surface and edges,val,TEAM13_PERSONAL_CARE_SOAP_BAR_H
images/team13_personal_care_soap_bar_039.jpg,personal_care_soap_bar,color:yellow;material:soap;condition:new;size:small;style:modern,personal care soap showing brand logo,val,TEAM13_PERSONAL_CARE_SOAP_BAR_H
images/team13_personal_care_soap_bar_040.jpg,personal_care_soap_bar,color:yellow;material:soap;condition:new;size:small;style:modern,bar soap with rectangular shape and design,val,TEAM13_PERSONAL_CARE_SOAP_BAR_H
images/team13_personal_care_soap_bar_041.jpg,personal_care_soap_bar,color:green;material:plastic;condition:used;size:medium;style:modern,personal care soap showing brand logo,train,TEAM13_PERSONAL_CARE_SOAP_BAR_I
images/team13_personal_care_soap_bar_042.jpg,personal_care_soap_bar,color:green;material:plastic;condition:used;size:medium;style:modern,bar soap with rectangular shape and design,train,TEAM13_PERSONAL_CARE_SOAP_BAR_I
images/team13_personal_care_soap_bar_043.jpg,personal_care_soap_bar,color:green;material:plastic;condition:used;size:medium;style:modern,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_SOAP_BAR_I
images/team13_personal_care_soap_bar_044.jpg,personal_care_soap_bar,color:green;material:plastic;condition:used;size:medium;style:modern,soap bar with clean appearance,train,TEAM13_PERSONAL_CARE_SOAP_BAR_I
images/team13_personal_care_soap_bar_045.jpg,personal_care_soap_bar,color:green;material:plastic;condition:used;size:medium;style:modern,soap bar with smooth surface and edges,train,TEAM13_PERSONAL_CARE_SOAP_BAR_I
images/team13_personal_care_soap_bar_046.jpg,personal_care_soap_bar,color:brown;material:plastic;condition:used;size:medium;style:minimalist,soap bar with smooth surface and edges,train,TEAM13_PERSONAL_CARE_SOAP_BAR_J
images/team13_personal_care_soap_bar_047.jpg,personal_care_soap_bar,color:brown;material:plastic;condition:used;size:medium;style:minimalist,personal care soap showing brand logo,train,TEAM13_PERSONAL_CARE_SOAP_BAR_J
images/team13_personal_care_soap_bar_048.jpg,personal_care_soap_bar,color:brown;material:plastic;condition:used;size:medium;style:minimalist,bar soap with rectangular shape and design,train,TEAM13_PERSONAL_CARE_SOAP_BAR_J
images/team13_personal_care_soap_bar_049.jpg,personal_care_soap_bar,color:brown;material:plastic;condition:used;size:medium;style:minimalist,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_SOAP_BAR_J
images/team13_personal_care_soap_bar_050.jpg,personal_care_soap_bar,color:brown;material:plastic;condition:used;size:medium;style:minimalist,soap bar with clean appearance,train,TEAM13_PERSONAL_CARE_SOAP_BAR_J
images/team13_personal_care_soap_bar_051.jpg,personal_care_soap_bar,color:green;material:soap;condition:new;size:medium;style:modern,soap bar with smooth surface and edges,train,TEAM13_PERSONAL_CARE_SOAP_BAR_K
images/team13_personal_care_soap_bar_052.jpg,personal_care_soap_bar,color:green;material:soap;condition:new;size:medium;style:modern,personal care soap showing brand logo,train,TEAM13_PERSONAL_CARE_SOAP_BAR_K
images/team13_personal_care_soap_bar_053.jpg,personal_care_soap_bar,color:green;material:soap;condition:new;size:medium;style:modern,bar soap with rectangular shape and design,train,TEAM13_PERSONAL_CARE_SOAP_BAR_K
images/team13_personal_care_soap_bar_054.jpg,personal_care_soap_bar,color:green;material:soap;condition:new;size:medium;style:modern,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_SOAP_BAR_K
images/team13_personal_care_soap_bar_055.jpg,personal_care_soap_bar,color:green;material:soap;condition:new;size:medium;style:modern,soap bar with clean appearance,train,TEAM13_PERSONAL_CARE_SOAP_BAR_K
images/team13_personal_care_soap_bar_056.jpg,personal_care_soap_bar,color:green;material:soap;condition:used;size:medium;style:modern,personal care soap showing brand logo,train,TEAM13_PERSONAL_CARE_SOAP_BAR_L
images/team13_personal_care_soap_bar_057.jpg,personal_care_soap_bar,color:green;material:soap;condition:used;size:medium;style:modern,bar soap with rectangular shape and design,train,TEAM13_PERSONAL_CARE_SOAP_BAR_L
images/team13_personal_care_soap_bar_058.jpg,personal_care_soap_bar,color:green;material:soap;condition:used;size:medium;style:modern,hygiene product displaying ingredients list,train,TEAM13_PERSONAL_CARE_SOAP_BAR_L
images/team13_personal_care_soap_bar_059.jpg,personal_care_soap_bar,color:green;material:soap;condition:used;size:medium;style:modern,soap bar with clean appearance,train,TEAM13_PERSONAL_CARE_SOAP_BAR_L
images/team13_personal_care_soap_bar_060.jpg,personal_care_soap_bar,color:green;material:soap;condition:used;size:medium;style:modern,soap bar with smooth surface and edges,train,TEAM13_PERSONAL_CARE_SOAP_BAR_L
images/team13_tableware_water_bottle_001.jpg,tableware_water_bottle,color:purple;material:metal;condition:used;size:small;style:modern,bottle with measurement lines and cap,train,TEAM13_TABLEWARE_WATER_BOTTLE_A
